181.5000,18.4600,7.4700
182.0000,21.0500,8.8900
182.5000,21.8900,7.7000
183.0000,21.4900,7.1700
183.5000,21.2500,5.2800
184.0000,21.4900,4.8800
184.5000,21.8500,4.7500
185.0000,22.1200,4.9800
185.5000,22.3200,4.5900
186.0000,22.5200,5.0200
186.5000,22.7500,5.4100
187.0000,22.9500,3.8600
187.5000,23.1200,3.4900
188.0000,23.3900,3.7300
188.5000,23.6200,4.0600
189.0000,23.8200,3.4900
189.5000,23.8200,3.4900
190.0000,24.0200,3.3000
190.5000,24.2200,3.4900
191.0000,24.3800,3.8600
191.5000,24.6500,3.4900
192.0000,24.7200,3.2000
192.5000,24.9200,2.9300
193.0000,25.0500,3.1300
193.5000,25.1200,2.5300
194.0000,25.0800,2.3000
194.5000,25.1500,2.5700
195.0000,25.6200,2.4700
195.5000,25.7200,2.2400
196.0000,25.7200,2.8700
196.5000,25.8800,2.6300
197.0000,25.9800,2.8000
197.5000,26.1500,2.3700
198.0000,26.1800,2.5700
198.5000,26.3800,2.5700
199.0000,26.5100,2.4400
199.5000,26.6500,2.6300
200.0000,26.8800,2.7300
200.5000,26.8500,2.3400
201.0000,25.9500,0.7100
201.5000,26.0800,0.7500
202.0000,25.0500,1.0100
202.5000,25.8500,2.5300
203.0000,27.7100,4.4900
203.5000,27.9100,2.9300
204.0000,27.9100,3.3900
204.5000,28.6100,3.7600
205.0000,28.2800,2.1400
205.5000,28.2500,2.0700
206.0000,28.3500,2.4000
206.5000,28.4800,2.0400
207.0000,28.6500,2.0100
207.5000,28.8100,1.9700
208.0000,28.7800,1.8400
208.5000,28.9800,2.1000
209.0000,29.0800,2.2400
209.5000,29.1100,2.2400
210.0000,29.2100,1.8700
210.5000,29.4100,1.9700
211.0000,29.6400,2.0100
211.5000,29.1800,1.3100
212.0000,29.8400,2.5700
212.5000,29.9100,1.5700
213.0000,29.3800,1.3400
213.5000,29.9100,2.1000
214.0000,31.0100,3.1600
214.5000,30.5400,1.2400
215.0000,30.4800,1.4100
215.5000,30.8800,2.1000
216.0000,30.0400,1.3800
216.5000,30.2100,1.6400
217.0000,30.7800,2.2400
217.5000,32.5400,3.1300
218.0000,31.6100,1.6700
218.5000,32.6700,3.5600
219.0000,32.7400,2.2400
219.5000,31.9700,1.2800
220.0000,31.8100,1.2800
220.5000,31.9400,1.5100
221.0000,31.8400,1.4400
221.5000,31.6400,1.2800
222.0000,31.6400,0.9500
222.5000,31.7400,1.2400
223.0000,31.8400,1.2100
223.5000,31.6800,0.8100
224.0000,31.8700,1.2100
224.5000,32.1400,1.2800
225.0000,32.2100,1.2100
225.5000,32.2100,1.4400
226.0000,32.3400,1.8100
226.5000,32.4400,1.6400
227.0000,32.3700,1.4800
227.5000,32.3100,1.1800
228.0000,32.4700,1.3400
228.5000,32.6100,1.2100
229.0000,32.5400,1.3400
229.5000,32.8400,1.5100
230.0000,32.8400,1.1400
230.5000,32.8400,1.1400
231.0000,32.9700,1.2100
231.5000,33.0700,1.2400
232.0000,33.0100,1.0800
232.5000,33.1100,1.0800
233.0000,33.3100,1.4100
233.5000,33.3400,1.1400
234.0000,33.5400,1.3100
234.5000,33.5700,1.2400
235.0000,33.5700,1.3400
235.5000,33.6400,1.5100
236.0000,33.6400,1.0500
236.5000,33.3400,0.8800
237.0000,33.2700,0.7800
237.5000,34.1700,2.5700
238.0000,33.7100,0.9500
238.5000,33.9100,0.8800
239.0000,33.7400,0.5500
239.5000,33.9100,0.9800
240.0000,33.8700,0.8100
240.5000,33.9100,0.7800
241.0000,33.9400,0.7800
241.5000,34.0400,0.8500
242.0000,34.0100,0.8800
242.5000,34.0100,0.8100
243.0000,34.1100,0.8500
243.5000,34.1100,0.8100
244.0000,34.0700,0.8100
244.5000,34.1100,0.9500
245.0000,34.2100,0.8100
245.5000,34.1100,0.8800
246.0000,34.1400,0.8100
246.5000,34.2100,0.8100
247.0000,34.2400,0.7800
247.5000,34.2100,0.8500
248.0000,34.2400,0.8500
248.5000,34.2400,0.9800
249.0000,34.3700,0.9500
249.5000,34.3400,0.8100
250.0000,34.3100,0.9800
250.5000,34.2700,0.7500
251.0000,34.2100,0.8500
251.5000,34.1700,0.7100
252.0000,34.2700,0.9100
252.5000,34.2700,0.8500
253.0000,34.2700,0.7500
253.5000,34.2100,0.9100
254.0000,34.2100,0.9500
254.5000,34.1700,0.7100
255.0000,34.0700,0.8500
255.5000,34.1700,1.0100
256.0000,34.1400,0.9800
256.5000,34.0700,0.8800
257.0000,34.5700,1.0500
257.5000,34.3100,1.0500
258.0000,34.0400,1.0800
258.5000,33.9400,1.0100
259.0000,33.9700,0.9800
259.5000,34.0400,1.1100
260.0000,34.0100,1.2100
260.5000,33.9700,1.3100
261.0000,34.0400,1.2400
261.5000,33.9100,0.7500
262.0000,33.6400,0.7500
262.5000,33.8700,1.2100
263.0000,33.8400,1.1400
263.5000,33.8100,1.1400
264.0000,33.7700,0.9800
264.5000,33.7100,1.0100
265.0000,33.6700,1.0800
265.5000,33.6400,1.0100
266.0000,33.5700,0.7100
266.5000,33.4400,0.8100
267.0000,33.5100,0.9800
267.5000,33.5100,0.9800
268.0000,33.2400,0.5800
268.5000,33.3100,1.1100
269.0000,33.3400,1.1100
269.5000,33.6400,1.4800
270.0000,33.4400,2.0700
270.5000,33.6400,21.9600
271.0000,34.3400,59.7200
271.5000,34.0700,68.1200
272.0000,33.9400,69.2500
272.5000,34.0100,73.8500
273.0000,33.9700,75.6300
273.5000,33.5400,74.5400
274.0000,33.2700,74.7700
274.5000,33.0100,76.2300
275.0000,33.1100,78.4500
275.5000,33.0400,78.1500
276.0000,32.6400,77.7800
276.5000,32.6400,78.7100
277.0000,32.6400,78.2500
277.5000,32.5700,77.9800
278.0000,32.5400,78.1800
278.5000,32.6100,77.7800
279.0000,32.9400,78.0800
279.5000,33.2400,78.9800
280.0000,32.8700,78.8800
280.5000,32.5400,79.4100
281.0000,32.1400,79.2400
281.5000,32.1400,78.7400
282.0000,32.0700,78.9100
282.5000,32.0100,78.9100
283.0000,31.9400,78.5100
283.5000,31.8700,78.6800
284.0000,31.7700,78.5500
284.5000,31.6800,78.1500
285.0000,31.5800,78.8800
285.5000,31.3800,78.8100
286.0000,31.3400,78.6800
286.5000,31.3400,78.8400
287.0000,31.2400,78.5500
287.5000,31.1800,78.7100
288.0000,31.1100,78.3800
288.5000,31.0100,78.7400
289.0000,30.8800,78.9800
289.5000,30.8400,79.0400
290.0000,30.8100,79.3700
290.5000,30.7800,78.8800
291.0000,30.6800,78.4100
291.5000,30.5800,78.7100
292.0000,30.5800,78.8800
292.5000,30.5100,79.3100
293.0000,30.4100,79.4700
293.5000,30.3100,79.4100
294.0000,30.2400,79.3400
294.5000,30.1800,79.4400
295.0000,30.0400,79.7400
295.5000,29.8400,79.4400
296.0000,29.9100,79.3700
296.5000,30.0100,79.5700
297.0000,29.7400,79.3700
297.5000,29.6800,79.5400
298.0000,29.6400,79.7700
298.5000,29.3400,79.4100
299.0000,29.4800,79.6000
299.5000,29.5100,79.4400
300.0000,29.5100,79.4400
300.5000,29.5100,79.2700
301.0000,29.4100,79.2700
301.5000,29.2800,79.4400
302.0000,29.2800,79.2700
302.5000,29.2800,79.5400
303.0000,29.3400,79.7000
303.5000,29.2100,79.5700
304.0000,29.2400,79.3100
304.5000,29.1400,79.3400
305.0000,29.1400,79.5400
305.5000,29.0100,79.7400
306.0000,28.9500,79.8000
306.5000,28.7800,79.7700
307.0000,28.7100,79.5100
307.5000,28.7500,79.6700
308.0000,28.8100,79.5700
308.5000,28.7500,79.7400
309.0000,28.4800,79.7000
309.5000,28.0800,79.1100
310.0000,28.2500,79.2400
310.5000,28.3100,79.4400
311.0000,28.3800,79.4700
311.5000,28.5100,79.5100
312.0000,28.5800,79.5700
312.5000,28.5500,79.5100
313.0000,28.5500,79.5100
313.5000,28.5500,79.6400
314.0000,28.3800,79.4100
314.5000,28.5800,79.6700
315.0000,28.0800,79.4700
315.5000,28.2500,79.4400
316.0000,27.1800,79.0800
316.5000,28.4800,80.0400
317.0000,28.6500,79.6700
317.5000,28.1800,79.6000
318.0000,27.0100,78.9800
318.5000,27.0500,79.0100
319.0000,27.9500,80.0700
319.5000,28.1100,80.5600
320.0000,28.2800,79.8000
320.5000,28.1800,79.8000
321.0000,28.1500,79.7700
321.5000,28.1800,79.6000
322.0000,28.1500,79.5100
322.5000,28.2500,79.7000
323.0000,28.2100,79.7000
323.5000,28.0500,79.9000
324.0000,28.1800,80.1300
324.5000,28.1100,79.9700
325.0000,28.0500,79.9700
325.5000,27.8800,80.1700
326.0000,27.7500,80.3300
326.5000,27.6500,80.2000
327.0000,27.9800,80.1700
327.5000,28.0500,80.1000
328.0000,28.2500,79.8400
328.5000,28.1800,80.1700
329.0000,28.1500,80.2000
329.5000,28.2100,80.0000
330.0000,28.1100,79.8000
330.5000,28.2100,79.8400
331.0000,28.3500,79.6400
331.5000,28.3500,79.9000
332.0000,28.3100,79.9400
332.5000,28.2100,80.0700
333.0000,28.2800,79.9700
333.5000,28.4800,79.8700
334.0000,28.6100,79.7000
334.5000,28.4100,79.7000
335.0000,28.4800,79.8000
335.5000,28.3800,79.8700
336.0000,28.6500,79.8700
336.5000,28.8100,79.8700
337.0000,28.9100,79.7400
337.5000,28.9500,79.5700
338.0000,29.0100,79.8000
338.5000,29.1100,79.8000
339.0000,29.1100,79.9000
339.5000,29.2400,79.9000
340.0000,29.2100,79.9000
340.5000,29.1800,79.6400
341.0000,29.2400,79.7400
341.5000,29.3400,79.8400
342.0000,29.4100,79.8700
342.5000,29.4100,79.7000
343.0000,29.4800,79.8000
343.5000,29.5100,79.7400
344.0000,29.5800,79.7400
344.5000,29.7400,80.1000
345.0000,29.7800,79.7400
345.5000,29.4800,79.5700
346.0000,29.5800,79.7400
346.5000,29.8800,79.8000
347.0000,30.5400,80.7300
347.5000,31.3800,81.8200
348.0000,30.7400,80.4300
348.5000,30.2800,79.7700
349.0000,30.2400,79.7700
349.5000,30.2800,79.6000
350.0000,30.4100,79.8700
350.5000,30.1800,79.7400
351.0000,30.3800,79.7700
351.5000,30.4800,79.8000
352.0000,30.6100,79.8400
352.5000,30.6400,79.7400
353.0000,30.6800,79.7000
353.5000,30.8400,79.9400
354.0000,30.9100,79.9700
354.5000,30.9400,79.8400
355.0000,31.1100,79.9000
355.5000,31.1800,79.9400
356.0000,31.2100,79.8400
356.5000,31.2800,79.8700
357.0000,31.3800,79.7700
357.5000,31.4800,79.7000
358.0000,31.5800,79.7700
358.5000,31.6100,79.8000
359.0000,31.3100,79.7700
359.5000,31.0800,76.9600
360.0000,31.1800,74.3400
360.5000,31.0800,53.2300
361.0000,30.0100,17.9600
361.5000,29.2100,11.3400
362.0000,30.4400,13.1200
362.5000,30.8800,9.1500
363.0000,31.2800,8.4600
363.5000,31.6800,9.0500
364.0000,31.6800,8.3900
364.5000,32.0700,6.4400
365.0000,32.1100,6.6000
365.5000,32.2100,5.6800
366.0000,32.7400,5.3100
366.5000,32.6100,4.9800
367.0000,32.9700,6.0100
367.5000,33.1100,6.8400
368.0000,33.3100,5.3500
368.5000,33.3400,4.3900
369.0000,33.5100,5.0800
369.5000,33.9700,3.6300
370.0000,33.9100,3.0000
370.5000,33.9700,3.7900
371.0000,34.1700,3.8300
371.5000,34.0400,3.2600
372.0000,34.0700,4.4500
372.5000,34.2400,3.5600
373.0000,34.4000,3.5600
373.5000,34.4700,3.0600
374.0000,34.6700,3.3900
374.5000,34.9000,3.5900
375.0000,34.9000,3.4600
375.5000,35.0000,3.9600
376.0000,35.1000,3.3300
376.5000,35.1400,3.1600
377.0000,35.2400,3.2000
377.5000,35.2700,2.6700
378.0000,35.4400,2.8700
378.5000,35.4700,3.0000
379.0000,35.6400,2.8300
379.5000,35.8700,2.4700
380.0000,35.8400,2.3400
380.5000,35.9400,2.6000
381.0000,36.1000,2.3000
381.5000,36.2000,2.3400
382.0000,36.3000,2.3400
382.5000,36.4000,2.1700
383.0000,36.4700,2.2700
383.5000,36.5700,2.2700
384.0000,36.7400,2.1400
384.5000,36.8400,2.5700
385.0000,36.9700,2.6300
385.5000,37.0000,2.0700
386.0000,37.1300,2.2700
386.5000,37.2300,2.3400
387.0000,37.3300,2.2400
387.5000,37.4000,2.1400
388.0000,37.5300,1.8700
388.5000,37.5300,1.8400
389.0000,37.6300,2.3400
389.5000,37.8300,1.9400
390.0000,37.8300,1.8100
390.5000,37.6700,2.1000
391.0000,38.0300,2.1700
391.5000,38.1000,2.2000
392.0000,38.1700,2.1400
392.5000,38.3000,2.4000
393.0000,38.4700,2.1700
393.5000,38.4300,2.0100
394.0000,38.4700,2.2000
394.5000,38.8700,2.6300
395.0000,38.8700,2.4400
395.5000,38.9300,2.2700
396.0000,39.0300,1.9700
396.5000,39.0300,2.0100
397.0000,39.1000,2.0400
397.5000,39.1700,2.0100
398.0000,39.3000,1.8700
398.5000,39.3000,1.6700
399.0000,39.3700,1.7400
399.5000,39.5000,1.7700
400.0000,39.4700,1.6700
400.5000,39.6000,1.8400
401.0000,39.8000,1.5700
401.5000,39.7000,1.4800
402.0000,39.8600,1.5100
402.5000,39.9000,1.3400
403.0000,39.9300,1.3100
403.5000,39.9600,1.7100
404.0000,40.0000,1.7400
404.5000,40.0600,1.4100
405.0000,40.1000,1.3100
405.5000,40.1300,1.5700
406.0000,40.2600,1.5700
406.5000,40.2600,1.3800
407.0000,40.3000,1.5400
407.5000,40.4000,1.5100
408.0000,40.5000,1.3800
408.5000,40.4600,1.2800
409.0000,40.4300,1.3400
409.5000,40.3300,1.4800
410.0000,40.6300,1.7700
410.5000,40.4000,1.3400
411.0000,40.5000,1.6700
411.5000,40.7300,2.1400
412.0000,40.7000,1.3800
412.5000,40.7300,1.3100
413.0000,40.7300,1.6400
413.5000,40.8300,1.6400
414.0000,40.9000,1.7400
414.5000,40.9300,1.5400
415.0000,40.9000,1.2100
415.5000,40.9000,1.2400
416.0000,40.7600,1.1100
416.5000,40.7300,1.2400
417.0000,40.8000,1.3800
417.5000,40.7000,1.1400
418.0000,40.4600,0.8100
418.5000,40.2300,1.1400
419.0000,40.7300,1.3100
419.5000,40.6300,0.7800
420.0000,40.7300,1.5700
420.5000,40.9300,1.6100
421.0000,40.9300,1.3800
421.5000,40.9000,1.3800
422.0000,41.0600,1.7700
422.5000,41.0000,1.3800
423.0000,40.9600,1.3100
423.5000,41.0600,1.4800
424.0000,41.0600,1.4800
424.5000,41.0300,1.4400
425.0000,41.0000,1.2400
425.5000,40.9600,1.1400
426.0000,41.0000,1.3100
426.5000,40.9600,1.1400
427.0000,40.9600,1.2100
427.5000,40.9300,1.3100
428.0000,40.9300,1.1800
428.5000,40.9300,1.1100
429.0000,40.9000,1.2100
429.5000,40.9000,1.4400
430.0000,40.9000,1.3400
430.5000,40.8300,0.9800
431.0000,40.8000,0.9800
431.5000,40.8300,1.1100
432.0000,40.7600,1.1100
432.5000,40.8000,1.2400
433.0000,40.7300,1.1800
433.5000,40.7000,1.2400
434.0000,40.6600,1.3100
434.5000,40.7000,1.4100
435.0000,40.6600,1.3800
435.5000,40.6000,1.2800
436.0000,40.6000,1.3400
436.5000,40.5300,1.2400
437.0000,40.5000,1.1800
437.5000,40.4300,1.2400
438.0000,40.5000,1.3800
438.5000,40.4000,1.0500
439.0000,40.3300,1.0500
439.5000,40.3300,1.1100
440.0000,40.2600,1.0800
440.5000,40.2300,1.4100
441.0000,40.5300,0.5200
441.5000,39.1300,0.0500
442.0000,40.7000,2.3700
442.5000,39.8300,0.1900
443.0000,39.4000,0.5500
443.5000,39.9600,1.8700
444.0000,40.1300,1.4800
444.5000,39.9000,1.1100
445.0000,39.8300,1.1100
445.5000,39.7000,1.1100
446.0000,39.6700,1.0500
446.5000,39.6700,1.1800
447.0000,40.0600,1.3100
447.5000,39.5300,0.8500
448.0000,39.4300,0.8500
448.5000,39.1300,0.6800
449.0000,39.5000,1.3800
449.5000,39.1700,0.8800
450.0000,39.2000,1.0500
450.5000,39.2000,1.1800
451.0000,39.1000,0.9800
451.5000,39.1000,0.9800
452.0000,39.0300,0.9800
452.5000,38.9300,1.0100
453.0000,38.8300,1.1100
453.5000,39.0300,1.3400
454.0000,39.1300,1.1400
454.5000,38.8000,1.5400
455.0000,38.4700,2.2000
455.5000,38.6700,5.8800
456.0000,39.3000,40.2300
456.5000,39.2300,51.9100
457.0000,38.8000,60.8800
457.5000,39.2300,61.5400
458.0000,39.7600,68.8800
458.5000,39.4300,74.1800
459.0000,38.1300,74.0500
459.5000,36.9700,72.8900
460.0000,38.7000,75.5300
460.5000,38.3700,76.1600
461.0000,38.1000,75.6700
461.5000,37.9000,75.7000
462.0000,37.8000,76.4600
462.5000,37.6700,77.1900
463.0000,37.5300,77.9200
463.5000,37.4000,77.9500
464.0000,37.4000,78.1200
464.5000,37.1700,77.4900
465.0000,37.0700,76.7600
465.5000,36.9700,77.3200
